Na	K	Ca	Mg	C(4)	Alkalinity_CO3_2	S(6)_SO4_2	Cl	Fe	F	Si_SiO2	pH
2989.976061	0.999256363	4.909271271	0.107076781	2529.453834	1274.051433	2738.485798	34.43474775	0.015294881	2.155386011	57.83576538	8.781878007
3605.995469	1.661054783	20.59525035	0.958395766	3357.464947	603.1304793	1872.826423	69.20788878	0.028665477	6.96764353	93.64984644	8.549520064
2766.241218	1.13669814	20.94655605	0.22441284	2299.372417	993.9782983	2991.787956	278.6198094	0.05482519	1.911362424	286.004401	8.942903883
3255.120046	1.613147838	6.756229503	0.403318869	3201.278835	926.3864591	2127.720301	34.11259272	0.01753727	2.59824717	86.30390394	8.032064397
3515.396443	1.431857814	30.3540656	0.580313955	2679.768633	759.2855801	2296.40886	246.7882184	0.017853571	5.993299126	111.5803935	5.222178683
3645.794875	1.775588558	4.349853338	0.833012978	2859.541539	706.8778335	2046.028787	171.5561125	0.012029555	3.321333223	218.6047454	7.147211119
4276.607364	0.91777528	46.1716883	0.617584771	2628.121071	700.4543713	1813.975653	112.0487712	0.00860724	3.149330214	95.1725164	5.813228742
3461.790767	0.595583254	11.16234403	0.109887586	2536.680888	772.3777678	2674.423639	159.1452334	0.005102436	2.785504518	61.34221984	7.773451526
3810.466739	1.09529129	9.823108446	0.273892088	2656.636081	902.1017179	2028.580429	64.80405878	0.008067234	4.002339598	233.0766652	5.507174803
3233.158102	1.341303776	15.9247081	0.558588268	2922.586642	1008.857071	2316.96181	76.61266384	0.014223068	1.741374323	136.7203424	6.570318405
3576.285662	1.116952373	3.056030433	0.334327312	2396.077667	924.6680879	2397.306045	165.2566905	0.004912717	1.977050501	258.1655935	8.161043174
3305.030515	2.502439967	49.73241636	0.485032604	2682.356123	1140.63435	2268.188802	52.56011881	0.042427328	2.869712792	230.4659047	8.314998193
3840.027499	1.180213185	9.78594363	0.422211338	2546.302862	713.2149209	2447.447592	55.25094976	0.012932528	1.711231771	164.1952335	6.152582252
3077.425552	1.500654013	24.88374735	0.453566804	2405.958883	1053.976788	2883.291329	180.9139481	0.058514328	5.549138164	154.4093491	7.129298727
3673.404302	1.455631379	6.837470225	0.201195973	2678.991179	618.1062702	2401.562012	108.7092575	0.025653669	5.543736301	325.5518945	5.934837614
3343.60521	1.298940576	6.127467954	0.308434698	3217.653622	782.3960963	2251.419531	91.31026395	0.015379403	2.357796814	169.1219115	8.430087897
3572.356948	2.383922588	29.45067757	1.210257196	3080.327921	1139.974036	1853.657055	86.16869998	0.035335658	3.893571285	97.14816991	5.940186509
3620.236973	1.320976826	9.190774523	0.275567873	2700.477892	890.6857049	2413.932779	107.979096	0.015584463	1.881795994	121.3242444	8.53713321
3512.791848	2.430452259	5.6843086	0.616444512	2889.177837	781.8421556	2251.938697	227.5680196	0.005020723	2.484088221	200.5602078	6.639936059
3468.130377	2.14689757	16.62313635	0.13323622	3018.518706	905.2484588	2181.766734	217.1814193	0.012388343	1.369288972	78.33628179	8.520767525
3755.88334	0.779058485	7.061807737	0.227356197	2712.916995	1037.229207	2097.246335	192.0662266	0.013567295	1.631451143	96.25149679	6.128369325
3412.171305	0.624331565	7.352319182	0.148624353	2904.627018	1127.300037	2315.49809	48.09896151	0.005947468	3.542480319	89.87659941	5.585225041
3171.630502	1.804610127	18.61735449	0.51355984	2572.54425	1343.645984	2588.015619	43.3998896	0.005861913	4.753049572	165.0071772	8.689437594
3377.44101	0.469052	9.500396651	0.15538327	2636.988693	910.8469911	2654.365396	39.8783847	0.029426643	1.795180619	279.3952168	6.8157472
3975.723859	2.540329439	14.88264457	1.734109236	2789.688244	840.1626011	2060.038977	104.4352748	0.048053804	6.443338142	141.5256272	8.976338625
3696.252152	0.811673574	10.03301546	1.30738799	2806.554328	852.7851041	2173.133753	174.4791122	0.006199023	6.610443829	222.7986662	6.748332368
4040.76208	0.777514938	22.45438681	0.638612148	2803.426173	635.9855696	2029.711021	218.4635163	0.016501524	2.101178375	193.4760517	6.983140745
3257.109077	1.648750723	15.17294836	0.481278578	2583.004426	1166.657474	2740.379879	74.1085913	0.003931471	1.926749747	107.4900655	6.368664761
3473.650323	3.477924265	36.30605081	0.946161301	2378.948398	868.8309747	2962.405778	97.80022155	0.007637741	2.447065328	133.7396296	5.139060613
3636.231181	1.63566086	12.76584613	1.427053376	2953.141959	1164.865718	1998.775393	99.03362669	0.051909242	4.233076517	86.93631521	7.997028307
3811.627683	3.342833101	31.44571075	1.297505208	2510.462755	713.5049636	2529.374068	259.3299289	0.046137416	1.813405327	101.5017264	8.583964631
4434.938495	3.073892226	26.18333252	0.476912112	2431.408663	837.3828633	1977.342949	51.48402076	0.031953145	2.473914511	200.3417433	5.602574723
3466.807138	2.500598737	16.44667221	0.880722693	2836.027971	754.0189322	2572.427932	83.83197082	0.008877165	5.423789032	247.7965719	7.705057475
4077.657013	1.958885711	7.948867801	0.534588657	2674.747763	792.7968025	2289.3316	48.93349648	0.020872676	6.456452684	98.83697045	8.479992106
